Q10,If I am feeling upset or unhappy I usually try to think of something funny about the situation to make myself feel better.,3,3,3,3,1,2,2,2,1,5,1,4,4,1,3,2,2,3,5,4,2,4,2,1,2,4,3,3,1,5,4,2,5,4,1,3,2,3,3,4,4,4,5,5,3,5,4,3,5,4,3,3,3,1,4,2,3,2,1,1,2,3,3,3,4,4,4,3,3,4,4,3,4,1,4,5,4,3,1,4,3,2,4,1,4,4,5,3,2,4,2,2,2,3,3,2,3,2,3,3,3,5,3,1,4,3,3,1,4,5,4,5,3,4,3,4,3,2,3,3,1,3,1,1,1,4,3,5,3,1,3,5,4,3,2,2,1,2,2,4,2,3,4,4,1,2,4,2,2,3,4,4,2,2,4,4,4,4,1,2,3,1,4,2,3,3,4,4,3,2,4,4,1,5,4,5,5,3,1,4,1,2,4,2,4,3,4,1,3,4,5,3,4,4,4,3,3,2,3,5,1,4,1,2,3,2,2,1,1,3,5,2,1,3,5,5,4,1,4,3,4,4,2,3,2,2,3,5,1,2,2,2,1,3,5,5,2,4,1,4,3,2,4,4,1,1,3,2,1,3,1,2,4,3,3,2,1,2,3,5,5,5,2,2,3,2,5,3,2,3,3,1,2,1,1,3,3,2,3,3,3,1,3,2,4,2,4,5,5,2,5,4,3,5,2,3,3,2,4,2,1,3,4,4,5,4,4,2,2,4,2,4,4,2,4,2,3,3,1,4,1,3,2,5,4,2,5,4,5,4,1,5,2,3,1,3,3,5,5,2,3,4,1,2,1,2,1,2,1,3,2,2,3,1,2,2,1,3,5,3,3,5,1,2,2,3,5,4,5,3,3,3,3,4,1,3,3,3,4,2,5,2,4,3,1,3,4,3,4,5,1,3,2,2,2,2,3,1,3,1,4,4,5,4,3,4,1,5,2,3,3,4,4,4,3,2,4,2,3,4,4,4,1,2,3,4,4,4,4,1,2,4,1,5,3,4,4,2,1,2,4,4,3,2,5,2,1,3,5,1,3,4,4,3,5,2,5,3,3,4,2,4,4,2,3,3,3,4,4,3,3,4,2,3,2,1,4,3,3,3,1,1,5,5,2,5,4,4,3,2,4,5,1,4,2,4,1,4,3,3,3,5,1,1,4,2,2,3,4,3,2,1,4,3,3,2,3,4,3,1,3,4,2,2,4,5,2,4,2,3,2,4,3,2,2,3,4,1,1,5,4,3,2,1,4,5,2,2,3,2,3,2,4,3,2,4,2,2,2,5,4,5,2,3,5,4,2,3,1,2,1,3,2,3,1,3,2,3,1,4,3,4,2,5,3,4,4,4,5,3
Q11,"When telling jokes or saying funny things, I am usually not very concerned about how other people are taking it.",3,4,2,5,5,2,2,2,4,5,3,2,5,2,2,1,5,2,1,2,2,3,2,4,1,1,2,4,1,2,1,4,2,2,3,4,1,2,5,3,1,4,1,4,3,2,2,2,4,2,2,1,2,1,3,5,1,1,1,2,5,4,2,4,2,2,4,4,5,3,4,4,2,1,4,2,1,4,4,4,1,2,3,3,1,2,2,4,4,4,1,5,5,3,1,3,2,3,1,2,2,1,2,4,2,1,2,4,2,4,2,5,2,2,2,4,4,2,3,4,2,4,1,1,1,1,2,4,4,2,2,4,1,3,3,1,2,4,2,2,1,4,4,4,2,1,4,2,2,2,4,4,4,4,4,5,2,4,5,1,5,4,3,4,3,2,1,4,2,2,4,1,5,1,4,4,1,2,5,3,1,1,1,4,4,5,2,2,2,2,4,1,4,2,4,4,2,2,2,1,1,2,2,1,3,2,2,4,5,3,3,4,4,1,1,4,3,5,2,5,4,2,4,2,4,4,3,5,5,2,4,5,5,4,2,2,3,4,1,2,5,3,3,4,2,4,2,3,5,5,1,2,2,4,1,1,3,3,2,1,5,5,2,3,3,3,2,2,3,1,1,1,2,4,4,4,4,4,4,3,2,3,2,1,2,2,4,5,4,1,1,2,3,2,3,1,2,4,2,2,3,5,3,3,5,1,4,3,3,3,2,1,2,1,4,3,2,5,4,5,1,5,1,5,3,3,4,4,2,2,1,3,3,4,3,1,3,1,5,4,2,2,1,5,1,3,3,5,4,1,1,3,3,1,4,5,3,4,3,4,4,1,2,1,2,4,2,4,1,4,4,3,1,1,1,3,2,2,2,1,4,4,2,2,2,1,3,3,2,2,2,2,1,2,4,4,2,1,1,4,2,2,1,3,2,2,5,3,4,2,5,3,3,3,4,1,5,1,2,4,2,4,1,1,3,3,2,3,2,1,2,2,1,4,5,3,3,4,2,2,1,5,3,1,2,1,1,3,3,4,1,2,2,3,2,2,2,3,2,4,4,5,2,2,1,5,3,2,4,3,2,2,4,1,2,5,2,5,2,2,1,5,2,2,3,2,5,4,4,4,5,5,2,3,4,2,2,2,2,4,1,1,5,4,2,3,4,4,1,3,2,1,2,1,1,5,2,1,4,1,1,4,1,2,1,5,2,2,4,1,2,3,4,3,4,3,4,1,2,5,2,2,3,5,5,5,3,1,2,1,3,3,2,3,2,5,5,4,2,3,2,2,4,2,2,4,4,1,2,1,1,4,2,4,3,3,4,5,2,2,5,2,4,4,5,3,2,1,2,4
Q12,"I often try to make people like or accept me more by saying something funny about my own weaknesses, blunders, or faults.",1,3,2,4,1,3,2,2,4,5,3,4,2,3,4,1,2,2,3,4,4,3,4,2,1,4,4,2,3,2,1,1,3,4,1,5,3,2,5,3,3,4,5,3,3,5,4,2,4,5,3,2,3,2,3,3,2,3,1,2,1,5,4,2,2,4,4,2,4,4,4,4,5,1,5,1,2,1,5,3,2,2,2,2,4,4,1,3,3,1,1,4,3,1,3,5,5,5,5,1,2,2,2,4,3,3,3,3,2,5,4,3,5,3,4,4,3,4,2,2,4,3,1,3,1,3,2,1,5,4,3,4,5,2,2,2,3,1,3,4,2,2,4,1,4,3,4,4,4,4,4,1,2,4,5,1,5,1,1,2,3,1,2,3,2,3,3,3,3,4,3,3,5,4,3,5,4,2,1,3,4,1,3,2,4,3,1,3,3,3,1,5,3,2,3,1,4,2,5,3,1,2,5,1,4,4,3,3,4,3,2,3,1,3,3,4,2,5,3,4,4,4,1,3,4,1,3,5,2,2,1,2,4,4,2,3,2,5,3,4,4,2,2,4,1,1,4,1,1,4,4,4,3,3,3,3,4,4,2,4,1,2,4,4,4,3,3,3,1,2,3,5,3,5,2,3,4,1,4,1,2,2,1,4,4,2,4,1,3,4,3,1,3,5,3,1,1,3,5,4,4,3,5,5,4,5,4,3,3,3,3,2,2,1,4,2,4,3,4,2,1,4,4,2,4,1,4,4,2,1,1,3,2,2,5,3,3,2,2,2,4,2,3,3,3,4,1,1,1,4,2,2,3,1,3,3,1,4,5,5,1,5,3,2,3,3,1,5,5,1,1,2,1,5,1,4,1,3,4,4,4,2,2,2,5,4,3,3,3,5,1,1,4,4,1,2,2,1,2,3,3,3,5,3,2,4,1,4,4,5,2,3,1,2,2,5,4,1,4,4,4,1,3,2,2,4,2,2,3,5,2,2,2,2,3,4,2,2,3,3,5,2,3,5,3,1,4,4,4,4,3,3,4,3,3,3,3,4,5,3,4,3,2,2,5,1,3,1,2,4,4,3,1,3,4,3,4,3,3,4,5,5,2,4,2,1,5,5,2,3,4,5,4,5,2,3,5,4,3,3,3,1,2,4,2,4,4,2,2,2,2,1,1,5,3,1,3,4,2,1,3,4,4,2,3,1,3,3,2,2,2,5,2,3,2,3,4,1,3,4,3,2,4,1,1,1,3,3,3,5,4,3,3,1,3,3,1,3,4,4,2,2,2,2,4,1,1,2,1,2,2,4,3,3,1,4,3,3,1,4,5,4,3,1,2,3,4,4,2,5
Q13,I laugh and joke a lot with my closest friends.,5,3,5,5,4,5,4,4,5,5,5,5,5,2,5,5,5,5,5,5,5,3,5,4,5,5,5,5,5,3,3,5,5,5,5,5,5,4,4,5,4,4,3,3,4,5,3,5,5,5,5,5,4,4,4,4,4,5,5,4,2,5,4,5,3,3,5,5,5,4,4,4,5,3,5,5,4,5,2,5,3,5,5,4,5,4,5,4,5,1,5,5,5,4,3,5,5,4,5,4,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,4,4,5,4,4,5,5,5,5,1,5,5,5,5,5,5,4,5,5,3,1,4,5,4,3,5,4,5,5,4,3,4,5,4,5,4,5,5,4,4,5,5,3,3,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,4,5,5,4,5,5,5,2,4,5,5,5,5,4,4,5,4,5,5,3,5,5,5,5,5,5,5,5,5,3,5,5,3,5,5,4,5,3,4,5,5,5,5,5,4,5,5,5,5,5,4,4,5,5,4,4,4,5,4,5,5,5,2,4,3,4,5,5,5,4,5,5,3,4,1,5,4,5,5,4,5,4,5,5,5,4,5,5,4,4,5,4,5,4,5,4,5,4,5,2,5,5,5,5,4,3,5,3,5,5,5,5,4,5,5,5,5,5,4,4,4,5,5,5,5,4,1,5,4,5,5,5,4,4,5,5,5,5,4,5,4,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,1,5,4,5,4,5,4,5,5,5,5,3,5,5,5,5,4,4,5,5,5,5,4,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,1,5,5,5,4,5,5,3,5,3,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,4,5,5,5,3,5,4,5,4,5,5,5,5,5,4,5,5,4,4,5,3,5,5,5,5,4,5,5,4,5,3,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,3,5,5,5,5,5,4,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,5,5,5,5,5,5,4,5,5,5,4,4,5,4,5,4,5,5,5,4,4,5,5,5,4,5,4,5,5,2,4,5,5,4,5,5,5,5,4,5,5,4,5,5,5,5,4,5,5,4,5,5,5,4,5,5,4,4,5,3,5,5,1,5,4,4,5,4,4,4,5,5,5,5,4,5,5,5,5,2,5,5
Q14,My humorous outlook on life keeps me from getting overly upset or depressed about things.,4,4,3,3,2,3,4,3,5,5,3,5,5,2,5,4,5,5,5,5,1,3,3,1,4,5,5,4,3,5,3,3,4,3,2,2,4,2,3,3,1,3,5,5,2,5,2,3,5,5,1,5,3,5,3,2,5,2,4,1,1,5,2,3,4,2,2,4,5,5,4,3,2,1,5,5,5,2,2,4,3,2,4,1,2,4,5,2,4,4,3,2,2,3,3,5,4,2,4,3,5,3,4,5,4,5,2,3,3,5,3,5,1,4,1,3,2,3,3,5,2,4,1,3,1,4,3,3,5,3,4,3,5,4,2,1,2,3,2,3,4,4,4,1,2,2,5,3,2,4,4,4,3,4,4,4,5,5,2,3,3,1,3,2,5,3,3,4,3,1,5,4,4,5,5,5,1,3,3,5,1,4,4,4,5,5,3,5,4,4,5,5,4,4,4,2,3,4,3,5,3,3,3,2,4,4,3,2,1,4,4,2,3,2,5,5,4,1,3,4,3,5,4,4,2,5,3,5,2,3,2,1,2,4,5,4,1,2,1,5,4,3,4,4,3,2,2,3,1,2,1,5,4,4,5,3,2,3,4,5,4,5,3,2,5,1,4,4,4,4,4,1,4,1,1,3,1,3,5,3,4,1,3,5,5,3,4,3,5,2,4,3,3,1,4,4,4,4,3,3,4,4,3,3,5,5,4,2,3,4,2,5,3,5,3,4,4,2,2,5,3,4,1,5,5,3,5,4,5,5,1,3,2,4,2,2,3,4,5,3,2,3,4,1,2,4,2,4,3,4,3,2,4,2,4,3,1,5,5,3,2,5,2,3,3,3,4,5,2,4,4,4,2,3,1,5,3,4,4,2,5,2,5,2,2,4,5,4,2,5,2,3,2,3,4,2,4,2,4,4,4,3,5,2,4,3,1,2,4,2,4,5,4,4,2,5,5,2,2,4,2,4,4,2,4,4,5,4,3,2,2,5,1,2,4,4,4,3,3,3,3,4,3,1,3,3,3,4,5,1,4,3,3,3,5,4,4,4,1,4,2,5,5,5,5,3,3,5,5,5,2,4,3,4,2,3,3,3,2,4,3,5,5,5,2,3,2,4,4,3,5,5,2,5,1,5,2,4,5,4,4,5,1,3,5,3,1,3,5,5,5,4,5,5,4,3,3,5,5,2,4,2,2,3,5,5,4,4,2,2,4,5,3,1,1,3,4,1,1,5,5,5,5,5,4,5,1,5,3,2,3,3,4,3,3,5,2,3,2,5,2,4,4,4,4,2,5,1,3,4,4,3,2,3,1,4,3,4,2,5,3,4,4,5,4,5,3,2,4,5
Q15,I do not like it when people use humor as a way of criticizing or putting someone down.,4,5,3,3,3,3,5,5,2,2,2,1,4,4,2,4,4,1,4,4,5,3,5,3,2,5,1,2,5,5,5,2,4,3,2,3,5,3,1,1,4,1,5,2,4,1,4,5,2,3,4,4,5,5,2,5,5,2,5,4,5,2,3,2,5,5,2,4,1,4,2,3,1,5,2,5,5,4,5,3,2,5,4,5,5,5,2,5,3,5,4,1,2,5,5,3,3,2,4,5,5,5,1,1,3,5,5,2,3,3,3,1,3,5,3,5,2,4,3,3,5,3,5,4,5,4,5,5,2,4,5,3,5,5,3,4,4,4,3,5,5,3,3,3,2,3,5,5,4,3,2,1,4,2,4,3,2,5,4,4,1,5,5,3,2,4,2,5,4,3,3,5,5,4,2,5,5,5,1,3,5,5,5,3,2,2,4,2,3,4,5,2,5,5,3,2,4,5,4,3,5,5,3,5,4,3,4,1,1,4,3,4,4,5,5,5,5,3,4,1,2,4,3,2,3,1,4,1,2,5,2,5,1,4,3,3,5,2,2,1,3,5,5,3,5,4,5,2,5,1,4,4,3,3,4,5,5,1,5,5,1,1,4,4,3,2,4,4,2,4,5,5,5,4,2,2,3,2,5,5,3,1,3,2,4,4,5,5,5,5,5,5,4,1,2,3,3,2,1,1,1,5,3,3,2,5,2,1,5,5,2,5,5,4,4,4,4,1,1,5,5,2,5,2,3,5,3,1,2,5,5,1,4,2,1,5,3,4,1,5,3,4,5,5,5,4,1,5,3,4,4,3,4,5,3,1,5,2,2,5,2,5,4,5,5,3,5,2,5,3,3,5,5,5,1,2,1,5,4,5,1,5,3,5,5,3,2,2,3,5,1,2,5,3,4,3,3,3,5,3,2,5,5,4,4,5,5,5,2,4,3,2,5,2,1,4,1,3,1,2,3,4,5,4,2,4,3,5,1,2,4,4,5,2,1,4,4,2,5,2,3,1,5,5,3,5,2,3,5,5,5,2,5,5,4,2,4,4,5,3,5,3,4,5,4,4,3,5,3,5,3,2,2,4,5,5,3,5,2,5,5,5,4,1,3,2,2,4,5,2,5,2,4,4,1,5,5,1,4,4,2,5,4,2,4,3,5,2,5,2,5,2,5,4,2,3,4,4,5,4,5,2,4,5,2,5,5,5,2,4,5,3,4,2,5,2,3,2,4,1,4,4,3,1,2,1,5,1,5,2,5,3,3,3,5,2,3,5,5,3,5,2,2,5,3,4,2,5,3,5,5,3,4,2,4,5,5,3,2,5,3,2,2,4,5,2,4,4,1,2
Q16,I don’t often say funny things to put myself down.,4,4,4,2,5,3,3,4,4,1,4,1,4,3,4,4,2,5,3,2,4,3,3,4,5,5,1,4,3,4,5,5,2,3,5,2,5,3,1,1,3,1,3,3,4,1,4,4,2,3,3,2,3,5,3,2,4,2,3,4,5,2,2,4,4,4,1,2,1,2,1,2,2,5,2,5,4,4,2,4,4,1,4,5,2,5,1,3,2,5,4,4,2,4,4,4,2,2,2,5,4,3,4,1,4,2,2,1,3,5,2,1,3,5,1,2,2,2,3,4,3,3,5,2,3,1,5,3,5,2,4,5,5,2,4,2,4,5,3,2,5,2,2,5,3,5,5,2,2,3,4,3,4,2,2,4,2,5,3,4,2,5,4,2,2,3,4,2,2,2,3,2,3,2,3,1,5,4,5,4,5,5,2,3,1,2,4,5,4,3,1,1,2,5,3,4,2,1,2,4,5,2,1,5,4,2,4,4,1,3,2,2,4,4,3,3,5,1,4,4,2,1,5,3,3,4,3,5,4,3,1,3,5,4,1,3,4,2,3,3,5,3,2,2,4,5,2,4,5,3,3,2,3,4,2,3,2,3,2,4,2,1,2,2,1,3,3,4,3,2,4,3,4,1,5,4,2,5,2,5,4,3,2,1,1,4,2,5,4,3,4,4,2,1,2,4,3,4,4,4,4,4,2,2,5,4,2,3,2,4,2,5,3,2,4,3,4,3,5,4,5,3,3,5,2,2,1,2,2,4,5,5,5,2,2,2,2,3,2,5,3,2,2,4,3,4,2,5,5,3,4,4,2,5,3,5,5,2,5,2,5,4,4,4,3,4,1,3,4,4,3,1,5,2,1,2,4,4,2,2,1,4,4,5,2,1,3,3,3,2,2,4,5,2,4,3,2,5,4,5,2,2,1,4,3,2,5,5,3,2,4,4,5,4,4,2,1,2,2,1,3,2,3,5,3,2,3,5,5,2,5,4,3,4,3,4,5,4,4,4,4,4,5,2,3,4,2,3,1,3,4,3,3,4,4,2,3,3,3,4,3,2,4,4,1,5,3,5,3,5,4,1,5,4,4,3,2,3,2,3,5,1,3,3,4,4,2,3,5,4,3,1,1,2,1,3,3,3,3,4,2,5,2,4,4,2,2,4,5,3,3,1,5,3,4,5,3,2,2,5,2,2,5,5,2,4,4,3,2,4,4,2,3,3,3,1,2,1,3,1,4,4,1,5,4,1,2,1,4,1,1,1,3,5,4,1,5,4,4,2,5,4,1,5,3,5,1,5,2,4,3,4,3,3,5,5,4,4,3,3,2,2,3,5,5,3,3,4,2,1
Q17,I usually don’t like to tell jokes or amuse people.,4,4,4,5,2,5,3,2,5,5,4,5,5,4,5,4,3,5,5,5,4,3,5,4,5,4,5,5,4,5,1,5,4,5,2,5,3,2,4,5,4,5,5,3,4,5,5,4,5,5,3,4,4,4,4,3,5,5,5,4,1,5,5,5,4,3,3,4,5,5,5,4,4,5,5,5,5,5,4,5,4,2,5,1,5,5,4,4,5,1,5,5,4,3,4,5,4,3,4,4,5,4,5,5,5,5,5,5,3,5,5,5,1,5,5,4,4,5,5,4,5,4,5,4,1,4,4,5,5,3,2,4,4,5,3,1,5,5,4,4,3,4,5,4,5,2,5,5,4,5,3,5,1,5,5,5,5,1,4,5,5,1,3,5,5,3,3,3,4,5,5,5,5,5,5,5,5,3,1,5,3,4,3,3,5,4,5,4,5,4,1,5,4,2,4,5,4,5,5,5,3,5,5,5,4,5,2,4,5,5,3,3,3,5,5,4,2,5,4,5,5,5,5,5,5,3,4,5,5,4,3,5,5,5,5,5,2,3,2,5,5,5,5,3,4,5,4,3,1,4,5,5,5,2,4,4,4,5,5,5,5,5,4,4,5,5,4,4,2,4,2,4,4,3,4,5,4,4,4,5,5,4,3,5,5,5,5,3,5,5,1,4,4,4,4,5,4,4,5,4,3,5,4,5,5,5,4,1,3,5,5,5,4,5,3,4,4,5,5,5,5,4,5,5,5,5,5,4,5,5,1,5,2,4,5,2,3,3,5,2,5,4,4,5,5,4,3,3,2,4,4,3,4,4,4,5,3,4,5,5,5,5,4,4,4,3,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,3,5,3,5,5,5,5,4,5,5,5,2,4,4,5,5,5,2,5,5,4,5,4,5,4,5,5,4,5,5,5,5,4,3,4,5,2,5,5,5,4,3,2,5,3,4,4,5,5,3,5,5,5,4,4,5,4,5,2,5,5,4,4,4,4,4,4,5,5,5,5,4,5,5,4,4,4,4,5,3,5,4,5,1,5,4,5,5,3,3,5,3,4,4,5,5,5,4,5,5,5,4,5,4,5,4,5,5,4,2,5,5,5,3,3,4,5,5,5,4,5,5,5,5,4,2,5,5,5,5,4,5,2,4,5,5,5,5,3,4,4,4,5,5,5,5,4,3,4,4,5,5,5,5,5,5,1,3,5,5,5,5,2,4,5,5,5,5,5,5,4,4,4,4,5,4,4,4,3,5,4,2,4,4,2,4,5,5,5,1,3,4,2,5,5,3,4,3,4,5,5,4,4,5,5,4,2,5,5
Q18,"If I’m by myself and I’m feeling unhappy, I make an effort to think of something funny to cheer myself up.",3,2,2,3,2,2,2,3,1,5,2,4,5,1,3,4,1,5,4,4,2,3,3,1,3,1,3,3,2,1,5,3,4,5,1,3,2,3,2,4,4,4,5,3,2,5,2,3,5,2,2,3,4,4,4,1,2,1,1,1,1,3,2,3,3,4,2,4,3,4,4,3,2,1,4,4,5,3,2,3,2,4,3,2,4,4,5,3,3,4,1,4,4,2,3,1,3,2,3,3,4,4,2,1,3,2,3,3,3,5,4,5,3,4,3,2,3,2,2,4,2,4,5,1,1,3,3,3,5,2,4,3,4,3,3,3,1,1,2,2,3,2,3,2,1,1,2,2,2,2,5,3,1,2,4,4,3,3,1,2,3,1,2,1,4,3,2,4,3,1,3,4,1,5,3,5,5,3,2,4,1,2,4,2,4,4,3,5,3,4,3,3,3,2,5,2,3,3,3,4,2,3,1,3,3,4,2,1,1,2,4,2,2,3,3,5,4,1,4,2,3,4,2,2,1,2,2,5,2,3,1,1,2,4,5,4,2,2,2,4,2,2,4,3,2,1,3,1,1,5,1,3,4,2,4,2,1,1,4,5,5,5,2,2,3,2,4,4,3,3,3,1,5,2,1,1,2,2,2,1,3,1,4,2,4,3,3,5,5,3,4,3,3,3,3,2,3,2,2,2,1,3,2,3,5,4,3,3,3,4,2,4,4,1,4,1,3,2,3,3,3,2,4,3,4,3,5,4,5,3,1,3,4,3,2,2,3,2,4,4,3,4,1,1,3,2,3,4,1,2,2,2,4,1,2,3,1,4,5,4,2,5,1,2,3,4,5,4,2,2,3,3,3,4,1,4,2,3,2,2,4,2,3,2,1,3,4,4,3,5,2,4,2,2,3,2,2,1,2,1,4,4,1,3,4,4,1,4,2,2,3,4,4,3,4,2,4,2,2,4,4,2,2,2,3,4,4,4,4,2,2,5,1,3,3,3,4,2,2,4,3,3,3,2,4,2,4,3,4,2,4,3,3,3,5,2,4,4,2,3,2,4,4,2,3,2,4,4,3,3,3,4,4,2,1,3,4,4,4,2,2,5,5,3,2,4,2,4,2,1,5,4,1,4,1,4,2,4,4,3,2,1,1,1,4,2,1,4,4,4,2,1,5,3,3,3,3,4,3,2,3,4,2,2,3,4,2,3,2,1,3,4,3,2,1,3,4,1,1,5,3,4,2,3,3,5,2,1,2,3,2,2,4,3,2,5,1,3,4,5,2,5,2,3,5,3,2,1,1,3,5,4,2,4,1,4,3,4,4,4,3,4,2,5,2,5,4,1,3,3
Q19,"Sometimes I think of something that is so funny that I can’t stop myself from saying it, even if it is not appropriate for the situation.",3,3,4,5,1,3,2,2,3,5,2,4,5,5,4,2,5,4,3,5,2,3,4,4,3,2,5,5,2,4,1,2,4,4,4,5,2,2,2,4,1,4,3,5,3,5,4,2,4,5,3,4,3,1,3,4,3,3,2,4,3,5,4,2,2,5,5,3,5,5,3,4,3,1,5,5,3,4,3,4,1,4,3,2,2,2,4,4,4,1,3,5,5,2,1,2,4,5,3,2,4,1,3,5,4,2,2,5,2,4,5,5,5,4,3,1,4,5,4,4,4,5,1,1,3,3,3,5,3,4,2,4,4,4,2,1,3,4,3,1,2,3,4,3,4,1,4,4,4,3,4,4,3,4,5,2,4,3,1,3,4,1,1,5,5,3,3,3,1,3,5,3,2,4,5,5,1,2,4,3,1,2,1,1,4,4,3,3,3,3,5,5,3,1,5,4,2,2,4,5,1,4,3,1,4,2,2,5,3,4,2,3,4,5,3,4,4,5,3,5,4,4,4,1,4,2,5,5,5,3,4,4,3,3,4,4,3,4,3,5,5,3,3,4,2,5,3,4,1,4,1,4,4,4,1,2,4,5,2,5,5,5,2,4,5,1,3,4,2,2,3,1,5,2,5,5,4,4,2,4,1,1,4,4,3,2,4,5,4,4,2,4,3,1,4,4,2,4,5,3,4,3,3,3,5,5,5,5,2,4,3,5,3,1,4,2,3,4,4,4,3,4,5,4,4,4,4,5,5,4,1,4,3,5,5,1,4,4,5,4,4,4,5,5,2,4,3,1,4,2,2,2,4,3,3,2,5,4,4,3,4,4,4,4,3,4,3,4,3,4,5,3,2,5,1,4,3,1,3,3,5,3,5,3,3,2,4,4,2,1,4,3,2,3,3,5,3,1,1,2,4,3,1,3,5,3,5,3,2,3,3,5,4,4,2,1,3,1,4,5,2,2,1,1,5,4,3,4,5,4,2,3,3,3,4,4,3,4,4,3,2,5,4,3,2,5,4,3,5,2,3,4,4,3,5,4,4,3,2,5,2,5,4,2,1,4,3,3,5,5,2,3,4,1,4,5,5,3,4,1,3,5,4,5,2,5,4,5,5,4,4,5,5,4,4,5,3,5,4,5,2,5,5,5,3,3,2,4,2,2,2,4,1,3,4,5,4,2,4,1,2,4,2,4,2,5,3,1,3,4,3,4,2,5,4,5,3,1,2,5,4,2,3,3,4,1,4,3,3,3,4,3,4,3,5,5,3,3,5,1,5,4,5,1,3,4,4,1,4,3,1,4,2,5,1,3,2,2,4,3,4,5,3,4,3,5,2,2,4,4
Q20,I often go overboard in putting myself down when I am making jokes or trying to be funny.,1,2,1,1,1,1,2,2,2,4,1,4,1,2,1,1,1,1,3,5,3,3,2,1,1,1,4,1,2,1,1,1,2,2,2,4,1,2,3,1,4,4,5,2,2,1,1,2,2,3,3,2,2,1,3,1,1,1,1,1,1,4,2,1,4,2,4,2,4,4,3,4,4,1,4,1,2,2,4,2,2,1,1,1,2,2,1,3,1,1,1,2,2,1,1,3,4,5,1,1,2,1,1,1,1,1,2,4,2,5,4,2,2,1,2,2,2,3,3,2,2,2,1,2,1,1,1,1,3,1,3,3,1,2,2,1,2,1,2,3,2,2,2,1,4,1,4,3,4,2,2,1,1,3,4,1,2,1,1,2,2,1,1,1,3,2,2,3,1,3,2,2,4,3,2,5,1,1,1,2,1,1,2,2,1,3,1,1,2,2,2,4,2,2,3,1,3,1,4,2,1,2,1,1,2,2,1,1,3,2,2,2,1,2,2,3,2,1,2,4,2,4,1,1,3,1,3,1,2,3,1,4,5,4,2,2,1,3,2,4,1,2,2,4,1,1,4,1,1,3,1,2,3,2,2,2,4,2,2,1,2,5,2,4,1,1,2,1,1,2,1,4,1,3,1,2,3,1,3,1,1,2,2,4,4,1,1,1,1,2,1,1,2,5,3,3,1,2,1,1,1,1,4,3,1,1,5,3,2,1,2,1,1,1,2,2,2,2,2,1,1,2,3,1,3,1,3,3,1,1,1,1,1,2,5,2,3,4,1,1,3,2,2,1,1,1,1,1,2,2,2,2,1,1,2,1,1,4,5,3,1,1,2,1,2,1,1,3,2,1,1,1,1,4,1,2,1,1,2,4,1,2,1,1,3,3,2,2,3,1,1,1,1,3,1,2,1,1,2,1,2,2,5,2,1,3,1,1,2,2,2,2,1,1,1,3,4,1,3,4,4,2,1,1,2,4,2,1,4,2,1,1,2,2,2,3,1,2,3,2,1,1,2,3,2,2,2,3,1,1,1,1,1,1,2,3,3,3,3,1,2,3,2,2,4,1,1,1,2,2,2,4,1,1,1,1,2,1,4,1,1,4,3,5,2,1,4,3,1,1,3,5,5,4,4,2,1,2,1,3,2,1,2,1,1,2,3,2,1,1,2,1,1,4,2,1,2,3,2,1,4,2,1,1,2,1,2,3,2,1,2,4,1,2,2,2,3,1,2,2,2,1,1,1,1,5,1,1,2,3,2,5,3,1,1,4,1,1,2,2,1,2,4,2,2,1,4,1,1,2,2,3,2,4,1,2,1,2,2,2,3,3,2,1,1,2,4,2,2,5
